4,1
2,1
6,1
2,2,2
5,6,5,1,4
3,7,1,3,1,3,1,7
4,1,2
6,1
4,1
4,1
3,1
2
5,2,1,3,2,6,2,1,4,1,1,11
6,1
9,1
1,3,31,3
7,1
10,1
3,3,2
3
5,1
1,4,3,3
1
26,14,2
14,4,2
1,2,15,1,1,5
4,1
3,1
2
4,1
3,1
6,2,2
2,1
2,1,6,3
4,1
1
12,1
3,1
12,1
53,1
2
7,1
7,1
6,1
39,1
9,1
14,1
2,1
6,3,2
3,1
7,1,1,3
3,24,2
4,1
5,1
4
5,1
1,10,5,3
12,1
1,19,2
10,23,1,3
7,1,2
14,3,2
3
4,7,3,25,1,5
98,1
1,3,8,23,1,1,6
10
14,1
1,10,68,3
2,1
5,1,2
1,49,1,1,4
4,35,4,3
2,2,2
1,1,2
2
7,1
1
9,1
3,2,2
2,1
7,3,6,2,1,1,8,2,2,9
8,4,2,1,2,7,11,7
1,10,4,3
35,1
4
2
6,1
2
2,3,2
1
5,1
7,1
2,1
7
7,1
3
8,1
3,1
